  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AT138    38.0N    23.5E 2019-01-20T00:00:00.000Z  50  2.600 //   --- __  8.39 //  1.85 //   --- __  1.85 //   --- __   --- __  3.25 //  0.05 //   --- __  3.18 //   --- __   --- __   --- __   --- __  286.0 //  286.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  292.7 //    --- __  260.5 //   45.8 //    --- __   24.6 //  43.5 //    --- __    --- __   0.9 // 3.23 // 2.59 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-20T00:05:00.000Z 100  2.550 //   --- __  8.22 //  1.75 //   --- __  1.75 //   --- __   --- __  3.20 //  0.20 //   --- __  3.20 //   --- __   --- __   --- __   --- __  267.0 //  267.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  287.2 //    --- __  252.5 //   49.2 //    --- __   26.5 //  42.4 //    --- __    --- __   0.9 // 3.22 // 3.55 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-20T00:10:00.000Z  95  2.550 //   --- __  8.25 //  1.70 //   --- __  1.70 //   --- __   --- __  3.10 //  0.10 //   --- __  3.21 //   --- __   --- __   --- __   --- __  265.5 //  265.5 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  285.3 //    --- __  252.2 //   46.8 //    --- __   25.1 //  41.0 //    --- __    --- __   0.9 // 3.24 // 3.23 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-20T00:15:00.000Z 100  2.700 //   --- __  8.38 //  1.75 //   --- __  1.75 //   --- __   --- __  3.25 //  0.25 //   --- __  3.23 //   --- __   --- __   --- __   --- __  265.0 //  265.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  298.5 //    --- __  259.3 //   55.5 //    --- __   29.6 //  48.8 //    --- __    --- __   1.1 // 3.10 // 3.16 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-20T00:20:00.000Z 100  2.600 //   --- __  8.18 //  1.80 //   --- __  1.80 //   --- __   --- __  3.25 //  0.10 //   --- __  3.23 //   --- __   --- __   --- __   --- __  272.5 //  272.5 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  295.4 //    --- __  258.3 //   52.6 //    --- __   28.3 //  46.0 //    --- __    --- __   1.0 // 3.14 // 3.33 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-20T00:25:00.000Z 100  2.750 //   --- __  8.31 //  2.15 //   --- __  2.15 //   --- __   --- __  3.20 //  0.10 //   --- __  3.24 //   --- __   --- __   --- __   --- __  292.5 //  292.5 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  310.7 //    --- __  270.7 //   57.0 //    --- __   30.6 //  53.9 //    --- __    --- __   1.2 // 3.02 // 2.62 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-20T00:30:00.000Z 100  2.550 //   --- __  8.22 //  2.00 //   --- __  2.00 //   --- __   --- __  3.20 //  0.10 //   --- __  3.25 //   --- __   --- __   --- __   --- __  286.0 //  286.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  291.2 //    --- __  259.1 //   45.9 //    --- __   24.9 //  42.2 //    --- __    --- __   0.9 // 3.22 // 2.98 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-20T00:35:00.000Z  50  2.600 //   --- __  8.40 //  1.95 //   --- __  1.95 //   --- __   --- __  3.25 //  0.20 //   --- __  3.25 //   --- __   --- __   --- __   --- __  284.3 //  284.3 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  293.0 //    --- __  257.7 //   50.4 //    --- __   27.5 //  44.8 //    --- __    --- __   1.0 // 3.23 // 3.40 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-20T00:40:00.000Z 100  2.650 //   --- __  8.32 //  2.15 //   --- __  2.15 //   --- __   --- __  3.30 //  0.05 //   --- __  3.25 //   --- __   --- __   --- __   --- __  291.5 //  291.5 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  301.4 //    --- __  265.7 //   51.0 //    --- __   27.5 //  47.6 //    --- __    --- __   1.0 // 3.14 // 2.74 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-20T00:45:00.000Z 100  2.500 //   --- __  8.41 //  1.95 //   --- __  1.95 //   --- __   --- __  3.20 //  0.10 //   --- __  3.24 //   --- __   --- __   --- __   --- __  272.5 //  272.5 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  277.7 //    --- __  250.2 //   39.2 //    --- __   21.3 //  36.0 //    --- __    --- __   0.7 // 3.37 // 3.00 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-20T00:50:00.000Z  50  2.600 //   --- __  8.50 //  1.85 //   --- __  1.85 //   --- __   --- __  3.20 //  0.10 //   --- __  3.23 //   --- __   --- __   --- __   --- __  276.5 //  276.5 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  288.1 //    --- __  255.0 //   47.2 //    --- __   25.7 //  41.4 //    --- __    --- __   0.9 // 3.27 // 3.49 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-20T00:55:00.000Z 100  2.600 //   --- __  8.34 //  1.80 //   --- __  1.80 //   --- __   --- __  3.15 //  0.10 //   --- __  3.22 //   --- __   --- __   --- __   --- __  266.5 //  266.5 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  300.8 //    --- __  251.9 //   69.5 //    --- __   38.1 //  54.1 //    --- __    --- __   1.3 // 3.21 // 5.89 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-20T01:00:00.000Z  50  2.600 //   --- __  8.57 //  1.60 //   --- __  1.60 //   --- __   --- __  3.20 //  0.05 //   --- __  3.21 //   --- __   --- __   --- __   --- __  281.1 //  281.1 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  285.6 //    --- __  258.0 //   39.5 //    --- __   21.1 //  39.6 //    --- __    --- __   0.8 // 3.30 // 2.19 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-20T01:05:00.000Z  50  2.600 //   --- __  8.57 //  1.75 //   --- __  1.75 //   --- __   --- __  3.20 //  0.05 //   --- __  3.20 //   --- __   --- __   --- __   --- __  266.3 //  266.3 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  280.7 //    --- __  250.3 //   43.2 //    --- __   23.3 //  38.0 //    --- __    --- __   0.8 // 3.30 // 3.39 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-20T01:10:00.000Z  70  2.600 //   --- __  8.65 //  2.05 //   --- __  2.05 //   --- __   --- __  3.25 //  0.10 //   --- __  3.18 //   --- __   --- __   --- __   --- __  270.0 //  270.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  281.0 //    --- __  251.7 //   41.9 //    --- __   22.8 //  37.4 //    --- __    --- __   0.8 // 3.33 // 3.31 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-20T01:15:00.000Z  50  2.550 //   --- __  8.59 //  1.65 //   --- __  1.65 //   --- __   --- __  3.20 //  0.05 //   --- __  3.16 //   --- __   --- __   --- __   --- __  260.7 //  260.7 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  273.1 //    --- __  244.7 //   40.4 //    --- __   21.7 //  36.4 //    --- __    --- __   0.7 // 3.37 // 3.07 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-20T01:20:00.000Z  50  2.500 //   --- __  8.44 //  1.90 //   --- __  1.90 //   --- __   --- __  3.15 //  0.05 //   --- __  3.14 //   --- __   --- __   --- __   --- __  272.8 //  272.8 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  277.0 //    --- __  249.3 //   39.5 //    --- __   21.5 //  36.3 //    --- __    --- __   0.7 // 3.38 // 2.99 //  --- __  --- __
